label,num,weekend,weekday,h1,h2,h3,h4,ratio,h_0,h_1,h_2,h_3
2,362,431,1325,621,1654,1283,1027,0.325258471058788,0,1,0,0
9,4104,6634,18306,21819,35294,40269,31560,0.36239286358099215,0,0,1,0
2,126,154,442,442,522,743,654,0.3483374802080977,0,0,1,0
2,42,59,145,234,280,216,230,0.4066161268090972,0,1,0,0
8,1387,3951,11008,10842,24951,24030,15212,0.3589175243684196,0,1,0,0
3,49,135,296,211,674,681,402,0.4559270516717325,0,0,1,0
9,1124,3627,9496,15996,23093,21132,18083,0.3819462726803635,0,1,0,0
9,7674,12097,33955,37697,65229,62962,46694,0.35626459648182457,0,1,0,0
5,66,84,201,272,535,439,230,0.41770263550472403,0,1,0,0
1,780,4040,10802,14749,25292,26818,21254,0.37400135158904285,0,0,1,0
1,659,4928,12281,30280,34664,34502,34454,0.4012669874848344,0,1,0,0
2,840,4606,11267,20291,27328,27767,28503,0.4088008449379166,0,0,0,1
3,521,973,2950,1558,5092,7540,3016,0.3298193281583675,0,0,1,0
1,277,1259,3033,5600,8739,8608,8235,0.4150868748145462,0,1,0,0
2,243,422,1120,197,1146,1163,638,0.37675207570752617,0,0,1,0
7,2351,5537,14049,15863,24251,25671,23356,0.39411777266871184,0,0,1,0
5,316,2140,5205,10188,13441,13276,14218,0.4111352327524927,0,0,0,1
6,181,164,317,315,810,913,605,0.5171870072532324,0,0,1,0
1,157,597,1451,2029,2986,3201,3520,0.4114120322513955,0,0,0,1
5,3,6,4,6,6,15,6,1.4634146341463417,0,0,1,0
9,3869,7425,20241,24597,51095,50809,35590,0.3668278897885985,0,1,0,0
6,256,523,1261,1146,1840,2126,2029,0.4147173102846721,0,0,1,0
2,14,11,25,38,56,16,38,0.43824701195219123,0,1,0,0
6,45,40,84,45,151,156,129,0.47562425683709875,0,0,1,0
6,100,125,388,257,646,714,461,0.32208193764493687,0,0,1,0
9,1331,3930,9717,11373,20611,20496,16937,0.4044416544030626,0,1,0,0
6,135,200,509,695,935,1016,1168,0.39285012767629146,0,0,0,1
6,43,63,171,168,222,299,347,0.36820572764465226,0,0,0,1
9,3007,4086,12437,1694,28657,23699,3193,0.32853317895650913,0,1,0,0
1,1722,8569,21049,36775,52666,52857,52334,0.40709579031882603,0,0,1,0
5,97,88,233,160,448,486,284,0.37752037752037754,0,0,1,0
3,424,967,2570,2575,5541,6049,4552,0.37624995136376016,0,0,1,0
6,161,265,610,733,1437,1451,1254,0.4343550237665956,0,0,1,0
1,1251,3880,9781,16305,22351,24349,23149,0.3966833996176299,0,0,1,0
6,2,2,4,12,18,20,17,0.48780487804878053,0,0,1,0
9,10693,17788,51641,37806,129175,127737,51251,0.3444543202991416,0,1,0,0
6,269,377,882,429,1218,1298,615,0.4273891848996712,0,0,1,0
5,2,0,4,0,3,1,1,0.0,0,1,0,0
1,424,1534,3649,5757,7637,7428,7830,0.42037762736017104,0,0,0,1
7,636,1098,2647,1925,3642,3645,2531,0.41479354765592535,0,0,1,0
1,318,3148,7888,16784,22945,24169,24852,0.3990821617373005,0,0,0,1
6,725,750,2671,808,5999,5026,2026,0.28078319793343565,0,1,0,0
1,488,3456,8413,14402,22459,23103,21553,0.4107879378588154,0,0,1,0
6,25,12,68,58,164,175,103,0.1762114537444934,0,0,1,0
5,359,529,1732,329,3022,2371,404,0.3054096183823105,0,1,0,0
1,2607,16022,38914,92764,106035,103511,109679,0.41172736874294924,0,0,0,1
6,123,139,379,458,565,645,521,0.3666578739118966,0,0,1,0
1,2906,9212,33649,4153,59335,100176,22551,0.27376660891376,0,0,1,0
1,1354,5107,12545,23600,27758,26591,30615,0.40709121489665284,0,0,0,1
5,1,2,2,0,2,0,8,0.9523809523809523,0,0,0,1
5,12,9,18,16,22,12,12,0.49723756906077343,0,1,0,0
2,522,1080,3175,2722,4601,4792,4212,0.34014676703095964,0,0,1,0
3,2249,9744,32314,6197,70149,94783,19013,0.3015401945280853,0,0,1,0
6,353,2714,6520,20016,18782,16001,20434,0.41625128448950166,0,0,0,1
5,340,588,1334,697,867,1237,1020,0.440746570721835,0,0,1,0
5,5,5,11,7,8,17,6,0.45045045045045046,0,0,1,0
2,1937,4693,12426,7860,25833,23710,13599,0.37767280160307737,0,1,0,0
1,1153,4542,11166,18342,21986,26279,26805,0.4067669105596403,0,0,0,1
2,114,271,750,673,695,906,976,0.3612851619784029,0,0,0,1
7,11198,18396,46525,9866,60192,129668,62173,0.395399472542778,0,0,1,0
1,1295,6686,16108,28517,37615,36597,40186,0.4150706787268517,0,0,0,1
3,99,106,253,259,519,581,371,0.4188067957329119,0,0,1,0
4,129,215,509,413,648,700,568,0.42231388725201335,0,0,1,0
5,462,783,1936,903,1510,1534,1079,0.4044212592324777,0,0,1,0
9,6357,10848,33353,25922,85167,83093,38603,0.3252471284528275,0,1,0,0
1,2226,9683,23563,34282,52203,54048,52723,0.41093913788932696,0,0,1,0
1,130,748,1842,3149,4051,3995,3917,0.4060583030237229,0,1,0,0
1,3650,7525,18812,6857,21325,37055,25302,0.4000085051642294,0,0,1,0
9,790,1240,3401,2904,6251,6268,3998,0.36458792743524154,0,0,1,0
8,419,3111,7458,19349,20211,17762,20985,0.4171303683243721,0,0,0,1
2,1825,4251,11032,1904,19491,25448,12539,0.3853300822146282,0,0,1,0
2,1355,1880,5565,5135,11384,12495,8083,0.33781962588273345,0,0,1,0
1,342,2261,5583,13421,14564,14795,16781,0.4049721480897709,0,0,0,1
6,27,21,67,92,152,123,95,0.3129657228017884,0,1,0,0
1,685,2626,6875,10892,16873,15957,14882,0.38195808060973657,0,1,0,0
6,37,45,100,139,323,309,220,0.4495504495504496,0,1,0,0
6,80,88,202,223,523,561,478,0.4354280059376546,0,0,1,0
1,945,5036,12471,30174,30825,27053,32456,0.4038136170826952,0,0,0,1
8,3137,3903,12443,6240,25370,27123,8724,0.31366781589796755,0,0,1,0
4,1151,1338,3473,731,3413,3945,1044,0.3852466096570787,0,0,1,0
1,3445,9695,25675,30862,49927,50827,44317,0.3776032031033959,0,0,1,0
2,982,2125,5415,6031,7583,7916,7969,0.3924211925910879,0,0,0,1
6,73,91,300,127,415,491,194,0.3032322559146951,0,0,1,0
1,802,5394,13046,29089,35250,31922,36233,0.413456895164072,0,0,0,1
9,20236,28206,79014,10092,176845,139901,21788,0.3569742615558489,0,1,0,0
1,683,5513,13175,29255,31694,30910,40709,0.4184408467487913,0,0,0,1
6,70,137,373,555,870,883,517,0.36719378182792817,0,0,1,0
2,1088,2559,6986,8758,15577,14724,12658,0.36629879331816034,0,1,0,0
1,678,5001,11847,23859,32002,31372,33496,0.42212862219446107,0,0,0,1
5,26,158,506,391,1302,1125,399,0.312191266548113,0,1,0,0
9,206,1366,3162,5083,8645,8041,8557,0.43199139812150156,0,1,0,0
1,3249,7115,20187,9085,37641,46013,22536,0.35245280401840784,0,0,1,0
5,58,63,174,101,178,226,106,0.36186099942561745,0,0,1,0
2,766,762,2154,1087,2555,2593,1944,0.35374402302585767,0,0,1,0
5,3,21,46,7,86,107,73,0.455531453362256,0,0,1,0
9,4081,7525,20997,14432,50319,47552,23447,0.3583828242947836,0,1,0,0
6,1,1,1,2,1,0,0,0.9090909090909091,1,0,0,0
1,508,3692,8866,21776,23119,18849,24785,0.41641759059789535,0,0,0,1
5,10292,17903,44839,15377,34970,33914,22593,0.3992720638906669,0,1,0,0
8,4779,9973,26693,31664,50789,53778,45009,0.37361715199808193,0,0,1,0
3,33,43,96,55,159,177,116,0.4474505723204995,0,0,1,0
6,1,1,6,0,11,10,0,0.1639344262295082,0,1,0,0
2,4140,13360,34811,31582,60462,84842,68049,0.38378563159452017,0,0,1,0
1,2480,8053,20759,24250,47441,54385,37848,0.3879262588455184,0,0,1,0
2,3033,7945,19790,12870,23307,27115,25556,0.4014633579415971,0,0,1,0
2,703,3445,9246,15788,22661,23570,21326,0.3725895242318383,0,0,1,0
5,1,1,1,0,2,7,1,0.9090909090909091,0,0,1,0
7,10380,19762,58931,37193,105529,145236,85150,0.3353407623478944,0,0,1,0
7,10,13,28,8,15,25,9,0.4626334519572953,0,0,1,0
5,55,103,264,76,367,369,213,0.39000378644452854,0,0,1,0
7,735,1524,3678,3388,6212,7441,6392,0.4143443625785052,0,0,1,0
1,739,4894,11840,27572,33516,30517,34218,0.4133411035379769,0,0,0,1
3,157,343,1012,359,2035,2533,693,0.33889931824918484,0,0,1,0
1,422,1099,2668,2747,5418,5028,3748,0.41190360181402497,0,1,0,0
5,716,2641,6703,10179,17223,18282,13887,0.3939968074473005,0,0,1,0
4,2081,5789,20206,2295,45560,55346,7844,0.28649764180123827,0,0,1,0
9,3999,8582,24769,14062,57545,62143,20282,0.346480090112277,0,0,1,0
1,175,337,828,619,964,1090,1194,0.4069556816809564,0,0,0,1
1,956,3042,7146,6796,13517,16285,13078,0.42568673822084774,0,0,1,0
1,3457,15245,38019,50293,79901,84309,81717,0.4009826639767906,0,0,1,0
1,78,202,505,767,1459,1592,1161,0.39992080776083944,0,0,1,0
2,1582,3208,8611,2553,13378,10787,5270,0.3725424161837628,0,1,0,0
6,166,511,1254,2083,2770,2728,2657,0.4074635196555299,0,1,0,0
1,693,1341,3100,2607,7261,8460,4114,0.43256669139705173,0,0,1,0
2,1952,2453,6412,1194,9127,9599,7850,0.38255797632600863,0,0,1,0
2,31,29,71,117,149,164,131,0.40787623066104084,0,0,1,0
2,37,33,103,131,115,117,81,0.32007759456838025,1,0,0,0
1,2646,7919,19791,21054,39035,39904,35094,0.4001293510719465,0,0,1,0
8,1530,2952,10244,1689,23346,26260,4339,0.2881658710867719,0,0,1,0
2,308,2467,6128,9601,16202,17087,14472,0.4025717595992232,0,0,1,0
4,155,202,494,153,673,781,349,0.40882412467111917,0,0,1,0
8,394,1421,4787,2017,10015,8944,2672,0.2968394226149443,0,1,0,0
1,564,967,2508,894,3669,5298,4491,0.3855508153582393,0,0,1,0
2,6234,11236,31439,15439,68254,87618,22970,0.3573893654716579,0,0,1,0
6,966,7268,17431,33085,47779,45570,43865,0.41695590066031407,0,1,0,0
1,947,5081,12252,22251,28382,27258,30425,0.4147044180181357,0,0,0,1
1,1405,6941,16925,29488,41438,41062,41153,0.4101009742926187,0,1,0,0
7,2512,4596,11053,2050,17895,30459,16364,0.41581094896454385,0,0,1,0
2,12,19,58,10,66,48,3,0.32702237521514627,0,1,0,0
6,2,6,8,0,0,4,12,0.7407407407407408,0,0,0,1
1,3112,7632,18685,23450,36544,37173,36255,0.4084537947348422,0,0,1,0
1,521,2941,6962,13637,15387,15098,18487,0.4224300139325778,0,0,0,1
1,842,2000,5346,4892,11692,11573,5929,0.37410448738332613,0,1,0,0
5,85,98,214,536,745,641,392,0.45773003269500234,0,1,0,0
1,23,19,57,69,154,176,98,0.3327495621716287,0,0,1,0
3,6,5,23,4,21,17,8,0.21645021645021645,0,1,0,0
1,1341,7644,18472,31920,45378,46141,47698,0.4138132643283655,0,0,0,1
6,203,742,1786,2170,4053,3830,3175,0.41543026706231456,0,1,0,0
6,75,248,695,655,1453,1367,826,0.35678319666235075,0,1,0,0
1,951,2716,7180,5079,13723,16813,11534,0.37826771214885585,0,0,1,0
1,491,1951,4682,6435,9088,8430,9326,0.41669336408876356,0,0,0,1
2,1359,5870,17441,3525,41119,43542,22753,0.336561340741123,0,0,1,0
2,880,5654,13311,34117,37644,42197,46304,0.4247582844393025,0,0,0,1
8,678,3238,9876,5248,23022,26522,8793,0.32786221281680017,0,0,1,0
1,264,635,1735,921,3712,3828,1068,0.3659731427583425,0,0,1,0
1,688,2261,5444,8333,10313,9823,10947,0.4153119891258426,0,0,0,1
2,990,2223,7161,628,17169,13901,1908,0.31042716901034756,0,1,0,0
8,906,4635,14067,11842,33257,34362,16741,0.3294922194339985,0,0,1,0
1,65,288,728,1064,2196,2165,1577,0.39555006180469715,0,1,0,0
7,4977,6478,16691,26198,33665,32231,29303,0.38811102923114715,0,1,0,0
4,997,1021,2497,844,2419,3067,1703,0.40887429418125026,0,0,1,0
3,11,23,46,62,79,72,73,0.4989154013015184,0,1,0,0
8,1488,4123,13427,2656,29271,31995,5752,0.30706556143917896,0,0,1,0
1,723,4787,11643,23199,30873,30715,31459,0.41114479820666316,0,0,0,1
2,330,1193,3246,3957,8337,7808,5682,0.3675179446104556,0,1,0,0
1,272,1967,4734,9743,12172,11751,14022,0.41549608162058255,0,0,0,1
2,5914,9765,29090,19934,70030,73329,31461,0.33568121113368465,0,0,1,0
1,245,1730,4092,7816,11824,12130,11994,0.42276581706214417,0,0,1,0
8,1223,4081,10207,14342,22891,22949,20754,0.39981973332288306,0,0,1,0
8,988,2092,7878,309,20233,16536,593,0.2655462611543392,0,1,0,0
3,1441,3850,11224,4924,23380,30182,8446,0.3430119118682121,0,0,1,0
1,140,361,897,1522,2136,1941,1958,0.4024077583324044,0,1,0,0
2,1717,2525,6442,703,5501,6162,4291,0.39195293460207076,0,0,1,0
6,26,13,55,47,71,52,64,0.23593466424682394,0,1,0,0
5,5,1,15,14,9,12,6,0.06622516556291391,1,0,0,0
9,1091,3892,9488,19271,21330,19191,21933,0.4101980375417628,0,0,0,1
6,91,123,325,457,664,695,635,0.3783451245770532,0,0,1,0
7,12148,42880,142469,24273,341665,498956,131696,0.30097754530631554,0,0,1,0
2,1595,3341,9584,7112,18224,19126,11950,0.3485981991005937,0,0,1,0
6,2,4,12,29,65,58,6,0.3305785123966942,0,1,0,0
1,16438,34284,86491,61315,126323,133345,102973,0.39638760519868516,0,0,1,0
8,347,880,2248,2407,4071,4634,2816,0.39144166184778256,0,0,1,0
2,109,112,297,135,362,404,261,0.3769774486704813,0,0,1,0
8,230,413,1127,840,1952,2048,1012,0.36642711383195814,0,0,1,0
2,847,1207,3838,533,4205,4376,1253,0.31447851801672705,0,0,1,0
1,51,118,307,179,421,916,351,0.38423966134809506,0,0,1,0
7,14721,29601,80305,63612,134443,164546,110962,0.36860672609834244,0,0,1,0
2,2122,4150,12321,5795,19677,21979,11209,0.3368205760849275,0,0,1,0
7,1790,3424,9834,3258,18319,23979,8058,0.3481762438860699,0,0,1,0
1,3139,7071,17866,13345,28057,28597,24289,0.3957774780170267,0,0,1,0
8,305,686,2190,1788,5185,4530,2363,0.3132277064974202,0,1,0,0
3,418,1465,4020,3050,7472,9075,5873,0.36441879555234946,0,0,1,0
9,29590,22686,88299,6738,144019,108345,14926,0.25692221098516294,0,1,0,0
3,59,98,314,214,456,545,325,0.312002546959567,0,0,1,0
1,1493,2516,6308,5116,9300,9999,8907,0.3988522693045449,0,0,1,0
6,811,1253,3032,1578,6516,6651,2885,0.41324494574717197,0,0,1,0
2,906,3640,9311,14173,21578,21493,18298,0.3909312540945753,0,1,0,0
5,8,9,23,16,21,23,8,0.3896103896103896,0,0,1,0
6,535,2561,6191,11528,16621,15953,17168,0.41365831596969843,0,0,0,1
9,2117,4800,13070,9431,25238,27198,15600,0.36725044184818784,0,0,1,0
1,580,1987,4735,6404,11914,11934,9830,0.4196321091423623,0,0,1,0
3,37,37,139,6,209,125,23,0.26599568655643424,0,1,0,0
8,1132,1728,4466,5240,9972,8934,5936,0.3869147578424128,0,1,0,0
7,1033,3317,8248,16663,7866,3164,4189,0.40215322316654745,1,0,0,0
8,182,510,1326,1995,3456,3482,2610,0.3845863811175628,0,0,1,0
3,275,769,1979,2929,3557,3511,3472,0.3885604567732808,0,1,0,0
2,367,1094,3248,2784,9146,8974,4128,0.3368122902619993,0,1,0,0
9,194,329,861,1043,1931,1972,1389,0.3820694460573685,0,0,1,0
7,1883,4495,10887,6119,23126,26938,8053,0.41287395174105135,0,0,1,0
9,2773,6300,17260,10735,50726,44680,16110,0.36500367900533603,0,1,0,0
7,296,697,1802,86,3809,5286,372,0.3867709894012541,0,0,1,0
1,598,3604,8616,20674,23465,18758,23089,0.4182866958368635,0,1,0,0
6,3,3,4,6,16,7,2,0.7317073170731708,0,1,0,0
9,1431,4049,9712,22250,28562,28349,27304,0.41690262662040134,0,1,0,0
4,106,376,1034,2117,2559,2451,2231,0.3636011991103375,0,1,0,0
3,29,29,97,6,93,81,54,0.29866117404737386,0,1,0,0
2,346,1647,4154,7947,10863,11085,9045,0.3964757709251101,0,0,1,0
9,176,370,861,731,1194,1165,1090,0.4296829636511439,0,1,0,0
3,481,1658,4912,3413,13155,13943,5713,0.33753384499501227,0,0,1,0
1,5659,15502,40925,41095,91288,108925,68939,0.37878954480257837,0,0,1,0
3,9,11,28,24,56,65,57,0.39145907473309605,0,0,1,0
2,753,3649,10251,1060,17593,30536,17226,0.35596179922154697,0,0,1,0
8,272,720,2279,920,4908,4885,1861,0.3159141766486771,0,1,0,0
6,6493,14010,37106,37170,60173,72307,66581,0.37756595276787375,0,0,1,0
2,1060,3219,10160,1126,23949,31475,5544,0.3168275902796232,0,0,1,0
7,10955,19172,52494,8685,73401,121541,57057,0.3652219963767357,0,0,1,0
1,639,6032,14610,31415,42894,41981,41496,0.41286507279210954,0,1,0,0
2,660,2271,7516,5217,17386,18018,8487,0.302151381700616,0,0,1,0
1,2988,12731,30468,39312,52624,53331,58258,0.4178468627843548,0,0,0,1
9,5288,8036,21458,6722,65417,36244,6924,0.37449727608688566,0,1,0,0
6,4,2,9,9,33,12,10,0.21978021978021978,0,1,0,0
2,4572,11710,35248,12031,45421,51508,36424,0.3322164882646157,0,0,1,0
8,1698,4044,13631,6904,29807,37201,11631,0.2966745163633162,0,0,1,0
7,3115,3852,11592,7176,18584,21257,14935,0.33229527005460613,0,0,1,0
1,724,3860,9521,16998,25243,25121,25687,0.40541534066441903,0,0,0,1
2,399,1583,4419,7074,9916,10789,9668,0.3582177366432079,0,0,1,0
5,2411,3913,9112,9847,16715,20312,16046,0.4294290009986721,0,0,1,0
2,924,1324,3361,643,6028,6159,1912,0.3939186575823391,0,0,1,0
6,528,642,1717,1331,2271,2253,1730,0.37388620348261603,0,1,0,0
8,306,909,2761,1295,5460,5147,2380,0.32921661656586143,0,1,0,0
2,194,223,654,335,1059,1261,535,0.340926463843449,0,0,1,0
8,1857,2736,7544,5015,11696,11905,7461,0.362667515011731,0,0,1,0
5,8,5,12,7,27,22,8,0.4132231404958678,0,1,0,0
3,120,178,612,140,1073,1111,267,0.2908021565103741,0,0,1,0
2,204,439,1313,364,3363,3202,804,0.33432335694158866,0,1,0,0
2,1839,14854,36354,96225,97158,101856,121233,0.4085921532922009,0,0,0,1
7,1006,4761,11771,12925,32292,33166,17073,0.40446517317837755,0,0,1,0
6,102,189,460,317,803,719,298,0.41078026515974786,0,1,0,0
7,913,6876,16277,35412,44694,43768,47502,0.4224339716534272,0,0,0,1
6,14,9,34,67,137,143,105,0.26392961876832843,0,0,1,0
1,372,4160,9931,24949,30211,27824,31904,0.4188861254040338,0,0,0,1
8,506,3316,8030,18228,18893,20371,22282,0.4129462895854348,0,0,0,1
7,7374,14752,37361,26387,49986,49251,40311,0.3948491880592381,0,1,0,0
8,133,309,895,618,2015,1908,844,0.3452128253826388,0,1,0,0
8,2129,7016,22268,10867,55707,64784,15992,0.31506953893686485,0,0,1,0
2,388,739,2375,1107,4932,4744,2030,0.3111447939034146,0,1,0,0
7,20538,33551,95287,16064,135677,193291,79923,0.3521043247197154,0,0,1,0
1,1819,9063,22500,51465,62048,54371,60470,0.40279820978573433,0,1,0,0
8,706,2418,6677,8135,18059,16847,10892,0.36213326144583724,0,1,0,0
2,1862,9358,30652,4748,67871,101111,25078,0.3052971900783307,0,0,1,0
2,4675,37979,90853,201137,219934,250885,273174,0.41802646249825265,0,0,0,1
7,23560,32562,77316,12058,69877,172804,89899,0.4211541968619731,0,0,1,0
2,531,1408,4239,2655,8609,9001,3321,0.3321459743813545,0,0,1,0
2,814,1916,6068,2740,11237,12090,3948,0.3157495756497091,0,0,1,0
6,26,49,131,83,322,340,164,0.37376048817696417,0,0,1,0
1,491,2877,7094,15900,16238,15602,20297,0.4055482725081406,0,0,0,1
7,2599,2898,8464,7885,17001,19500,12056,0.34238725912973617,0,0,1,0
1,1467,5985,14867,27345,34956,37187,36689,0.40256674132816755,0,0,1,0
1,1076,4719,11397,20967,27229,23822,27250,0.41405269761606023,0,0,0,1
2,309,1047,2584,3138,6942,6964,4842,0.4051700785573314,0,0,1,0
6,63,170,450,451,973,1206,798,0.37769384581204174,0,0,1,0
1,1147,4550,11616,14793,27510,28392,24000,0.39169772987491497,0,0,1,0
2,632,3859,9483,22952,27441,25315,25494,0.4069344412692052,0,1,0,0
7,12423,30030,77242,76804,138465,177873,129032,0.3887776225659323,0,0,1,0
7,1040,4680,12143,3173,39019,33059,5156,0.38540405662474986,0,1,0,0
6,7,6,14,24,34,43,35,0.425531914893617,0,0,1,0
5,9,5,13,15,14,17,20,0.3816793893129771,0,0,0,1
5,3,5,12,16,28,23,7,0.4132231404958678,0,1,0,0
6,1,2,1,0,0,11,14,1.8181818181818181,0,0,0,1
4,8678,7037,17201,2157,19668,19149,4416,0.4091017434931487,0,1,0,0
9,2186,2651,9537,1187,21301,18172,2390,0.2779670969162534,0,1,0,0
6,2,3,14,19,47,47,24,0.2127659574468085,0,1,0,0
2,60,68,142,139,325,390,267,0.47853624208304013,0,0,1,0
9,2218,3110,8307,8347,16961,16021,11565,0.3743785436554273,0,1,0,0
2,2045,11571,28560,72633,75947,87236,92222,0.4051456402463577,0,0,0,1
8,681,2548,8348,1353,19936,21956,4499,0.3052191516632527,0,0,1,0
7,17718,31097,87988,35498,119629,199649,101662,0.3534227924003359,0,0,1,0
6,40,68,202,193,339,313,188,0.3364670954972786,0,1,0,0
2,2655,7340,22260,1108,39901,48519,24532,0.3297379616443772,0,0,1,0
9,4693,10792,30016,30009,84224,79540,40587,0.3595403799960688,0,1,0,0
6,46,65,186,92,211,203,116,0.3492745835572273,0,1,0,0
7,25,32,60,70,82,92,100,0.5324459234608985,0,0,0,1
1,1127,3484,8347,10525,17007,17214,14881,0.41739047094200377,0,0,1,0
3,1359,4706,16657,2697,32189,45014,10643,0.28252216772427374,0,0,1,0
2,152,303,749,1146,1655,1666,1649,0.4044853824589507,0,0,1,0
2,2196,7603,21443,6726,35297,47713,32433,0.35456627073510827,0,0,1,0
1,1542,4994,12270,22012,32621,33513,32638,0.4070056478757304,0,0,1,0
6,5,7,11,13,42,69,41,0.6306306306306306,0,0,1,0
6,1,4,11,0,28,31,2,0.3603603603603604,0,0,1,0
4,1279,1848,4626,1478,7235,7022,2513,0.39947255787812624,0,1,0,0
6,31,26,91,52,102,124,106,0.2854006586169045,0,0,1,0
1,1929,7571,18288,27467,38861,41453,38918,0.41398505038795724,0,0,1,0
1,3501,4526,11593,25157,29221,24102,25715,0.39040463724111757,0,1,0,0
4,60,58,170,97,215,217,167,0.3409758965314521,0,0,1,0
6,2,2,3,12,15,12,8,0.6451612903225806,0,1,0,0
6,1359,5970,15014,26700,36241,35046,34718,0.397626231342538,0,1,0,0
7,1204,3516,9280,896,20366,27224,2430,0.3788752276376332,0,0,1,0
3,1053,1649,4948,1808,9760,11774,3605,0.33325923081586867,0,0,1,0
2,167,246,590,462,1083,1234,911,0.4168784951703101,0,0,1,0
6,14,10,25,43,82,81,64,0.398406374501992,0,1,0,0
6,43,30,83,22,99,142,85,0.36101083032490977,0,0,1,0
3,943,2977,7812,7422,13205,12866,8807,0.38107551106616655,0,1,0,0
2,995,2168,6815,587,9017,14434,6871,0.3181171222726005,0,0,1,0
2,740,1299,3624,2414,5694,7249,3706,0.3584338180513783,0,0,1,0
6,99,130,400,75,403,554,240,0.3249187703074231,0,0,1,0
2,566,1566,4447,2697,10710,9474,3352,0.35213959659103683,0,1,0,0
9,8478,12576,34075,24198,68661,66724,37255,0.3690671487391086,0,1,0,0
1,522,3175,7599,14172,17779,16823,19577,0.41781263570686,0,0,0,1
2,5790,25369,62831,59219,191210,195526,126130,0.4037650144593999,0,0,1,0
3,237,1400,4149,3847,11722,13374,5257,0.3374225735701718,0,0,1,0
8,1810,5018,12772,15812,26871,30197,22700,0.3928876222390993,0,0,1,0
2,1718,4641,14832,1976,33232,41953,9162,0.31290242110018135,0,0,1,0
8,878,3210,11588,2149,26163,31086,4380,0.27700831024930744,0,0,1,0
2,746,1200,4025,1120,6609,9229,2732,0.2981292390251174,0,0,1,0
1,764,4687,10793,19638,22336,21154,27168,0.4342589246833625,0,0,0,1
1,438,2371,5718,11205,11967,12112,14101,0.414648222311607,0,0,0,1
6,3,17,23,58,67,38,55,0.7359307359307359,0,1,0,0
9,1302,3043,9080,4357,21513,22244,8025,0.3351284677481525,0,0,1,0
5,58,81,233,115,319,388,169,0.3474903474903475,0,0,1,0
2,6467,26449,66543,83382,109176,116861,116509,0.39747171382156826,0,0,1,0
2,1184,2951,7978,8094,16096,17427,14065,0.36988756721525173,0,0,1,0
2,264,354,761,627,1481,1545,1246,0.46511627906976744,0,0,1,0
8,3,1,5,6,15,13,9,0.19607843137254904,0,1,0,0
1,534,2376,8067,3337,20612,21408,5303,0.2945296327056811,0,0,1,0
2,282,611,1643,2078,4328,4183,2606,0.3718580731544033,0,1,0,0
8,1744,3740,12007,2143,25043,25679,4620,0.3114823729293501,0,0,1,0
5,1,1,1,0,0,0,4,0.9090909090909091,0,0,0,1
2,40,65,151,66,321,581,210,0.43017868960953015,0,0,1,0
9,710,5453,13942,25303,29131,31910,32091,0.39111755044075136,0,0,0,1
1,753,4249,10417,18787,24331,23265,24170,0.40788703189947295,0,1,0,0
1,409,3341,8086,15578,22700,20984,22363,0.41317816994595663,0,1,0,0
8,2498,6688,16087,9405,32950,38881,18833,0.4157368326174388,0,0,1,0
6,11,8,25,51,62,71,42,0.3187250996015936,0,0,1,0
3,1056,3324,10580,5934,24878,25763,10630,0.3141747242464627,0,0,1,0
2,413,957,2584,2102,4933,4784,3181,0.3703417050423745,0,1,0,0
9,1108,4675,11618,17267,33032,31037,22495,0.4023893751990429,0,1,0,0
3,198,426,1227,607,2278,2310,1427,0.34715997066253773,0,0,1,0
